"S45"	"S46"	"S47"	"S48"	"S49"	"S50"	"S51"	"S52"	"S53"	"S55"	"S56"	"S57"	"S58"	"S59"	"S60"	"S61"	"S62"	"S63"	"S64"	"S65"	"S66"	"S67"	"S68"	"S69"	"S70"	"S71"	"S72"	"S73"	"S75"	"S76"	"S77"	"S78"	"S79"	"S1"	"S2"	"S3"	"S4"	"S5"	"S6"	"S7"	"S8"	"S9"	"S10"	"S11"	"S12"	"S13"	"S14"	"S15"	"S16"	"S17"	"S18"	"S19"	"S20"	"S21"	"S22"	"S23"	"S24"	"S25"	"S26"	"S27"	"S28"	"S29"	"S30"	"S31"	"S32"	"S33"	"S34"	"S35"	"S36"	"S37"	"S38"	"S39"	"S40"	"S41"	"S42"	"S43"	"S44"	"S80"	"S81"	"S83"	"S84"	"S85"	"S86"	"S87"	"S88"	"S89"	"S90"	"S91"	"S92"	"S93"	"S95"	"S96"	"S97"	"S98"	"S100"	"S94"	"S99"
"KLK7"	0.39940206185567	-0.0745979381443299	-0.40459793814433	0.49440206185567	-0.15559793814433	0.74540206185567	-0.41259793814433	-0.24759793814433	0.11440206185567	-0.75859793814433	-0.26959793814433	-0.26159793814433	-0.49659793814433	-0.13759793814433	0.48240206185567	-0.52259793814433	-0.11159793814433	-0.25959793814433	-0.56459793814433	0.99740206185567	-0.48559793814433	0.57840206185567	0.19240206185567	-0.26859793814433	0.32340206185567	0.70140206185567	-0.19959793814433	1.58440206185567	0.28640206185567	-0.32959793814433	-0.37359793814433	-0.32359793814433	-0.41859793814433	-0.26759793814433	-0.0935979381443299	0.0424020618556701	-0.55159793814433	-0.15759793814433	-0.35759793814433	0.0524020618556701	0.45040206185567	-0.40559793814433	-0.20459793814433	-0.0465979381443299	0.18640206185567	-0.0305979381443299	-0.30859793814433	-0.0965979381443299	-0.37359793814433	-0.31459793814433	-0.0435979381443299	-0.23459793814433	-0.31859793814433	0.29140206185567	0.15640206185567	-0.0195979381443299	-0.44959793814433	-0.56259793814433	-0.30659793814433	0.0314020618556701	0.61940206185567	-0.0865979381443299	-0.16959793814433	-0.40559793814433	-0.77659793814433	-0.47359793814433	-0.48359793814433	-0.16959793814433	-0.47459793814433	-0.42759793814433	-0.69359793814433	-0.48659793814433	-0.28559793814433	-0.44159793814433	0.0704020618556701	-0.45959793814433	1.38640206185567	0.31140206185567	0.24740206185567	0.17640206185567	-0.29759793814433	0.36140206185567	-0.48759793814433	0.74440206185567	0.70440206185567	1.27840206185567	-0.46259793814433	1.25740206185567	0.39740206185567	-0.60259793814433	0.17940206185567	1.26840206185567	0.76240206185567	1.34540206185567	0.0684020618556701	-0.0855979381443299	0.70140206185567
"KLRD1"	-0.0015360824742268	-0.0685360824742268	-0.181536082474227	-0.0405360824742268	-0.146536082474227	-0.0145360824742268	-0.0075360824742268	0.146463917525773	0.265463917525773	-0.178536082474227	0.358463917525773	0.573463917525773	-0.172536082474227	-0.0955360824742268	-0.132536082474227	-0.154536082474227	-0.125536082474227	0.102463917525773	0.264463917525773	0.129463917525773	-0.0375360824742268	0.0754639175257732	0.0114639175257732	-0.110536082474227	-0.113536082474227	0.156463917525773	-0.127536082474227	-0.225536082474227	-0.00253608247422681	0.247463917525773	-0.0565360824742268	-0.0945360824742268	-0.0115360824742268	-0.109536082474227	-0.115536082474227	-0.0675360824742268	0.455463917525773	-0.0845360824742268	-0.0825360824742268	0.0034639175257732	0.247463917525773	0.109463917525773	-0.0495360824742268	0.0284639175257732	0.0324639175257732	0.0124639175257732	-0.0725360824742268	-0.193536082474227	0.0244639175257732	-0.151536082474227	-0.139536082474227	-0.113536082474227	0.140463917525773	-0.136536082474227	-0.286536082474227	-0.244536082474227	-0.0785360824742268	-0.0895360824742268	-0.104536082474227	-0.176536082474227	-0.0055360824742268	0.0164639175257732	-0.0155360824742268	0.0764639175257732	-0.0795360824742268	-0.171536082474227	-0.0835360824742268	-0.0275360824742268	-0.0295360824742268	0.0374639175257732	-0.224536082474227	-0.183536082474227	0.0534639175257732	-0.128536082474227	-0.138536082474227	0.0604639175257732	0.000463917525773197	0.100463917525773	0.447463917525773	0.0794639175257732	0.177463917525773	-0.0655360824742268	0.0774639175257732	-0.0125360824742268	-0.0095360824742268	0.134463917525773	0.0494639175257732	0.315463917525773	-0.0355360824742268	0.122463917525773	-0.0485360824742268	0.0444639175257732	0.191463917525773	0.197463917525773	0.0434639175257732	0.0584639175257732	-0.0135360824742268
"KMO"	-0.261412371134021	-0.0434123711340206	-0.432412371134021	0.677587628865979	0.250587628865979	0.258587628865979	0.0555876288659794	-0.113412371134021	-0.0674123711340206	-0.218412371134021	0.278587628865979	0.422587628865979	0.0575876288659794	0.0365876288659794	0.109587628865979	0.111587628865979	0.141587628865979	0.00158762886597938	0.372587628865979	0.111587628865979	-0.0984123711340206	0.129587628865979	-0.334412371134021	-0.0664123711340206	-0.00441237113402062	0.123587628865979	-0.0184123711340206	-0.0924123711340206	0.0665876288659794	-0.233412371134021	0.218587628865979	-0.305412371134021	-0.181412371134021	-0.121412371134021	0.0655876288659794	-0.276412371134021	0.210587628865979	-0.0374123711340206	-0.169412371134021	-0.168412371134021	-0.187412371134021	-0.696412371134021	-0.157412371134021	0.0985876288659794	-0.152412371134021	-0.408412371134021	-0.380412371134021	0.669587628865979	-0.117412371134021	-0.400412371134021	-0.165412371134021	-0.122412371134021	-0.108412371134021	-0.474412371134021	0.461587628865979	-0.0614123711340206	-0.239412371134021	-0.309412371134021	0.0295876288659794	-0.0264123711340206	-0.0894123711340206	-0.174412371134021	-0.0204123711340206	-0.0544123711340206	0.280587628865979	0.0535876288659794	-0.119412371134021	-0.308412371134021	-0.00541237113402062	0.411587628865979	-0.245412371134021	-0.214412371134021	-0.0324123711340206	-0.216412371134021	-0.281412371134021	-0.123412371134021	0.317587628865979	0.331587628865979	-0.00341237113402062	0.627587628865979	0.298587628865979	-0.0164123711340206	0.0925876288659794	-0.101412371134021	-0.226412371134021	0.209587628865979	0.350587628865979	0.147587628865979	0.276587628865979	0.425587628865979	0.00958762886597938	0.330587628865979	-0.0904123711340206	0.533587628865979	0.417587628865979	-0.382412371134021	-0.117412371134021
"KPNA2"	0.121123711340206	-0.0138762886597938	-0.123876288659794	0.306123711340206	0.0151237113402062	0.216123711340206	-0.149876288659794	0.0651237113402062	0.390123711340206	-0.0808762886597938	-0.175876288659794	0.167123711340206	-0.217876288659794	0.335123711340206	-0.207876288659794	-0.196876288659794	0.445123711340206	-0.222876288659794	0.408123711340206	0.186123711340206	0.514123711340206	0.243123711340206	0.0301237113402062	0.137123711340206	-0.0948762886597938	0.159123711340206	0.433123711340206	-0.604876288659794	0.00612371134020619	0.162123711340206	-0.120876288659794	0.00112371134020618	-0.126876288659794	-0.510876288659794	-0.103876288659794	-0.0618762886597938	-0.185876288659794	-0.220876288659794	-0.406876288659794	-0.272876288659794	0.463123711340206	-0.262876288659794	-0.176876288659794	0.506123711340206	0.138123711340206	0.192123711340206	-0.319876288659794	-0.143876288659794	0.411123711340206	-0.321876288659794	-0.399876288659794	-0.228876288659794	0.147123711340206	-0.287876288659794	-0.292876288659794	-0.305876288659794	0.180123711340206	-0.109876288659794	-0.0888762886597938	-0.263876288659794	-0.440876288659794	-0.560876288659794	-0.451876288659794	-0.268876288659794	0.0331237113402062	-0.182876288659794	0.660123711340206	0.0621237113402062	-0.359876288659794	-0.528876288659794	-0.104876288659794	-0.191876288659794	0.228123711340206	-0.0968762886597938	-0.444876288659794	0.0421237113402062	0.360123711340206	0.170123711340206	0.162123711340206	0.384123711340206	0.361123711340206	0.441123711340206	0.0191237113402062	0.213123711340206	-0.0198762886597938	-0.0368762886597938	0.623123711340206	0.655123711340206	-0.0288762886597938	-0.0988762886597938	-0.435876288659794	0.304123711340206	0.222123711340206	-0.126876288659794	0.256123711340206	0.0241237113402062	0.0831237113402062
"KRT14"	0.169536082474227	-0.0014639175257732	-0.241463917525773	0.371536082474227	-0.123463917525773	0.382536082474227	-0.260463917525773	-0.0644639175257732	0.105536082474227	-0.264463917525773	-0.300463917525773	-0.358463917525773	-0.211463917525773	-0.0494639175257732	0.127536082474227	-0.329463917525773	-0.0554639175257732	-0.107463917525773	-0.202463917525773	0.140536082474227	-0.284463917525773	0.754536082474227	-0.0884639175257732	-0.122463917525773	0.278536082474227	-0.0734639175257732	-0.125463917525773	1.06653608247423	0.518536082474227	-0.230463917525773	-0.205463917525773	-0.101463917525773	-0.139463917525773	-0.0874639175257732	-0.0984639175257732	-0.0024639175257732	-0.134463917525773	-0.0954639175257732	-0.250463917525773	-0.0814639175257732	-0.0924639175257732	-0.180463917525773	-0.0814639175257732	-0.281463917525773	0.678536082474227	0.0495360824742268	-0.0304639175257732	-0.0684639175257732	-0.0694639175257732	0.000536082474226804	-0.0244639175257732	-0.194463917525773	0.438536082474227	0.172536082474227	-0.122463917525773	0.299536082474227	-0.129463917525773	-0.176463917525773	-0.127463917525773	-0.107463917525773	0.355536082474227	-0.132463917525773	-0.0834639175257732	-0.178463917525773	-0.348463917525773	-0.371463917525773	-0.130463917525773	-0.161463917525773	-0.274463917525773	-0.0964639175257732	-0.373463917525773	-0.146463917525773	-0.117463917525773	-0.167463917525773	-0.184463917525773	-0.190463917525773	0.103536082474227	0.207536082474227	-0.136463917525773	0.225536082474227	-0.219463917525773	0.0955360824742268	-0.202463917525773	0.690536082474227	0.175536082474227	-0.0324639175257732	-0.120463917525773	0.140536082474227	0.553536082474227	-0.249463917525773	0.300536082474227	0.495536082474227	-0.0544639175257732	0.585536082474227	0.712536082474227	-0.0084639175257732	0.162536082474227
"KRT15"	-0.324896907216495	-0.289896907216495	-0.368896907216495	0.218103092783505	-0.279896907216495	0.414103092783505	-0.483896907216495	-0.422896907216495	-0.217896907216495	1.03510309278351	0.480103092783505	0.578103092783505	-0.275896907216495	-0.109896907216495	-0.112896907216495	-0.352896907216495	-0.0408969072164949	-0.420896907216495	-0.468896907216495	-0.203896907216495	0.0471030927835051	0.491103092783505	0.297103092783505	-0.514896907216495	-0.355896907216495	0.131103092783505	-0.423896907216495	0.761103092783505	1.06710309278351	-0.533896907216495	-0.669896907216495	-0.468896907216495	-0.791896907216495	0.114103092783505	-0.0318969072164949	-0.349896907216495	-0.189896907216495	-0.432896907216495	-0.287896907216495	0.419103092783505	-0.146896907216495	-0.229896907216495	1.06310309278351	-0.674896907216495	0.245103092783505	-0.260896907216495	-0.621896907216495	-0.451896907216495	-0.293896907216495	0.459103092783505	-0.402896907216495	-0.304896907216495	1.27310309278351	0.184103092783505	0.430103092783505	-0.257896907216495	-0.244896907216495	-0.242896907216495	-0.360896907216495	0.209103092783505	0.988103092783505	0.0961030927835052	0.267103092783505	-0.368896907216495	-0.605896907216495	0.573103092783505	-0.420896907216495	-0.452896907216495	-0.260896907216495	-0.0828969072164948	-0.664896907216495	-0.509896907216495	-0.0918969072164948	-0.288896907216495	-0.645896907216495	-0.386896907216495	0.651103092783505	0.239103092783505	-0.0488969072164949	0.486103092783505	0.910103092783505	-0.428896907216495	-0.366896907216495	0.815103092783505	0.513103092783505	0.296103092783505	0.0151030927835051	-0.0988969072164949	0.840103092783505	0.102103092783505	0.537103092783505	0.328103092783505	0.192103092783505	0.581103092783505	0.670103092783505	0.223103092783505	0.404103092783505
"KRT16"	-0.140041237113402	-0.200041237113402	-0.230041237113402	0.201958762886598	-0.182041237113402	0.383958762886598	-0.334041237113402	-0.198041237113402	0.556958762886598	0.0939587628865979	-0.380041237113402	-0.0520412371134021	-0.238041237113402	-0.143041237113402	-0.0990412371134021	-0.284041237113402	-0.233041237113402	-0.213041237113402	-0.180041237113402	0.912958762886598	-0.188041237113402	0.200958762886598	-0.169041237113402	-0.157041237113402	-0.157041237113402	-0.136041237113402	-0.236041237113402	0.182958762886598	0.275958762886598	0.0599587628865979	-0.104041237113402	-0.172041237113402	-0.177041237113402	-0.323041237113402	-0.230041237113402	0.103958762886598	-0.360041237113402	-0.239041237113402	-0.194041237113402	-0.219041237113402	0.0599587628865979	-0.0410412371134021	-0.0950412371134021	-0.332041237113402	0.580958762886598	-0.185041237113402	-0.168041237113402	-0.134041237113402	-0.154041237113402	-0.265041237113402	-0.149041237113402	-0.212041237113402	1.0439587628866	-0.131041237113402	-0.301041237113402	-0.319041237113402	0.144958762886598	-0.247041237113402	-0.249041237113402	-0.273041237113402	-0.152041237113402	-0.0260412371134021	-0.0650412371134021	-0.260041237113402	-0.266041237113402	-0.272041237113402	-0.200041237113402	-0.200041237113402	-0.142041237113402	-0.122041237113402	-0.315041237113402	-0.264041237113402	-0.182041237113402	-0.298041237113402	-0.331041237113402	-0.145041237113402	0.623958762886598	0.662958762886598	0.251958762886598	0.396958762886598	0.590958762886598	0.500958762886598	-0.107041237113402	0.238958762886598	0.870958762886598	0.219958762886598	0.180958762886598	0.998958762886598	0.282958762886598	0.146958762886598	-0.151041237113402	0.860958762886598	0.362958762886598	0.423958762886598	0.795958762886598	-0.151041237113402	-0.141041237113402
"KRT17"	0.159525773195876	0.107525773195876	-0.277474226804124	0.575525773195876	-0.178474226804124	0.920525773195876	-0.453474226804124	0.0195257731958763	0.863525773195876	-0.779474226804124	-0.127474226804124	-0.0104742268041237	-0.640474226804124	0.0515257731958763	0.434525773195876	-0.627474226804124	0.187525773195876	-0.256474226804124	-0.387474226804124	0.339525773195876	-0.715474226804124	0.949525773195876	-0.148474226804124	-0.211474226804124	0.467525773195876	0.434525773195876	-0.371474226804124	0.310525773195876	0.726525773195876	-0.613474226804124	-0.533474226804124	-0.108474226804124	-0.733474226804124	-0.293474226804124	-0.0494742268041237	0.228525773195876	-0.334474226804124	-0.291474226804124	-0.421474226804124	-0.241474226804124	-0.0814742268041237	-0.695474226804124	-0.302474226804124	-0.570474226804124	0.780525773195876	0.0165257731958763	0.167525773195876	0.176525773195876	-0.275474226804124	0.109525773195876	-0.0554742268041237	-0.304474226804124	1.23152577319588	0.139525773195876	-0.109474226804124	0.134525773195876	0.119525773195876	-0.582474226804124	-0.441474226804124	-0.0214742268041237	0.685525773195876	-0.0874742268041237	-0.208474226804124	-0.232474226804124	-0.663474226804124	-0.504474226804124	-0.568474226804124	0.0425257731958763	-0.458474226804124	-0.180474226804124	-0.812474226804124	-0.356474226804124	-0.370474226804124	-0.541474226804124	-0.568474226804124	-0.473474226804124	0.811525773195876	0.909525773195876	-0.236474226804124	0.809525773195876	-0.256474226804124	0.771525773195876	-0.476474226804124	0.820525773195876	0.700525773195876	0.426525773195876	-0.579474226804124	0.649525773195876	0.702525773195876	-0.792474226804124	0.147525773195876	0.892525773195876	0.141525773195876	0.860525773195876	1.12652577319588	0.0895257731958763	0.374525773195876
"KRT18"	0.16060824742268	0.15460824742268	-0.0983917525773196	-0.67739175257732	0.25360824742268	-0.31839175257732	0.0456082474226804	0.24560824742268	-0.21439175257732	0.34660824742268	-0.14539175257732	-0.60639175257732	0.31460824742268	0.74060824742268	0.17760824742268	0.12360824742268	0.24160824742268	0.0806082474226804	0.0186082474226804	-0.43539175257732	0.31160824742268	-0.34439175257732	-0.19139175257732	0.14060824742268	0.0836082474226804	-0.0223917525773196	0.0436082474226804	-1.17239175257732	-0.63439175257732	-0.15739175257732	-0.47439175257732	-0.20539175257732	0.34260824742268	0.14760824742268	0.31360824742268	0.48860824742268	0.12260824742268	-0.0343917525773196	0.17060824742268	0.12860824742268	0.12060824742268	0.36560824742268	0.19060824742268	0.19560824742268	-0.41939175257732	0.28660824742268	0.21460824742268	0.26660824742268	0.24960824742268	0.51260824742268	0.13060824742268	0.0396082474226804	-0.74339175257732	0.35260824742268	0.31260824742268	0.32960824742268	-0.35339175257732	0.20460824742268	0.0916082474226804	0.13960824742268	-0.11839175257732	0.0266082474226804	0.13860824742268	-0.0663917525773196	0.0556082474226804	0.38460824742268	0.23560824742268	0.39460824742268	-0.28739175257732	0.53760824742268	-0.20139175257732	0.13660824742268	0.51460824742268	0.31260824742268	0.0786082474226804	0.51360824742268	0.22260824742268	-0.19539175257732	-0.47739175257732	-0.15839175257732	-0.21339175257732	-0.32639175257732	0.11260824742268	-0.53939175257732	-0.24439175257732	-0.52039175257732	-0.36839175257732	-0.21539175257732	-0.39439175257732	0.0396082474226804	0.0036082474226804	-0.45739175257732	-0.58439175257732	-0.41439175257732	-0.32939175257732	0.29660824742268	0.15560824742268
"KRT19"	0.402701030927835	-0.117298969072165	0.047701030927835	-0.113298969072165	0.248701030927835	-0.147298969072165	-0.131298969072165	0.179701030927835	0.428701030927835	0.083701030927835	-0.239298969072165	-1.57129896907216	0.262701030927835	0.231701030927835	0.077701030927835	0.00370103092783504	-0.019298969072165	0.365701030927835	0.068701030927835	-0.0882989690721649	0.130701030927835	-0.018298969072165	-0.509298969072165	-0.041298969072165	-0.075298969072165	-0.036298969072165	-1.36329896907216	-1.08029896907216	-0.208298969072165	-0.153298969072165	-0.263298969072165	-0.183298969072165	-0.129298969072165	-0.255298969072165	0.254701030927835	0.083701030927835	-0.00129896907216495	0.119701030927835	0.241701030927835	0.108701030927835	0.224701030927835	0.498701030927835	-1.17229896907216	-0.070298969072165	0.101701030927835	-0.217298969072165	0.168701030927835	0.00370103092783504	0.013701030927835	0.276701030927835	0.109701030927835	0.018701030927835	-0.193298969072165	0.202701030927835	0.216701030927835	0.102701030927835	-0.109298969072165	0.470701030927835	-0.0842989690721649	0.274701030927835	-0.339298969072165	0.051701030927835	0.450701030927835	-0.199298969072165	0.143701030927835	0.309701030927835	0.173701030927835	0.270701030927835	-0.068298969072165	0.198701030927835	0.093701030927835	0.214701030927835	0.230701030927835	0.405701030927835	-0.214298969072165	0.140701030927835	0.046701030927835	0.268701030927835	-0.386298969072165	-0.0832989690721649	0.317701030927835	-0.117298969072165	0.121701030927835	-0.0612989690721649	0.159701030927835	0.113701030927835	0.00270103092783505	0.205701030927835	-0.081298969072165	-0.0552989690721649	-0.183298969072165	0.057701030927835	-0.307298969072165	-0.118298969072165	0.080701030927835	0.509701030927835	0.213701030927835
